id,country_id,state_shortname,state_name,SQL
612,34,,Zondoma,"insert into counties (country_id, state_shortname, state_name) values (34,'','Zondoma');"
613,34,,Zoundweogo,"insert into counties (country_id, state_shortname, state_name) values (34,'','Zoundweogo');"
614,35,,Bubanza,"insert into counties (country_id, state_shortname, state_name) values (35,'','Bubanza');"
615,35,,Bujumbura,"insert into counties (country_id, state_shortname, state_name) values (35,'','Bujumbura');"
616,35,,Bururi,"insert into counties (country_id, state_shortname, state_name) values (35,'','Bururi');"
617,35,,Cankuzo,"insert into counties (country_id, state_shortname, state_name) values (35,'','Cankuzo');"
618,35,,Cibitoke,"insert into counties (country_id, state_shortname, state_name) values (35,'','Cibitoke');"
619,35,,Gitega,"insert into counties (country_id, state_shortname, state_name) values (35,'','Gitega');"
620,35,,Karuzi,"insert into counties (country_id, state_shortname, state_name) values (35,'','Karuzi');"
621,35,,Kayanza,"insert into counties (country_id, state_shortname, state_name) values (35,'','Kayanza');"
622,35,,Kirundo,"insert into counties (country_id, state_shortname, state_name) values (35,'','Kirundo');"
623,35,,Makamba,"insert into counties (country_id, state_shortname, state_name) values (35,'','Makamba');"
624,35,,Muramvya,"insert into counties (country_id, state_shortname, state_name) values (35,'','Muramvya');"
625,35,,Muyinga,"insert into counties (country_id, state_shortname, state_name) values (35,'','Muyinga');"
626,35,,Ngozi,"insert into counties (country_id, state_shortname, state_name) values (35,'','Ngozi');"
627,35,,Rutana,"insert into counties (country_id, state_shortname, state_name) values (35,'','Rutana');"
628,35,,Ruyigi,"insert into counties (country_id, state_shortname, state_name) values (35,'','Ruyigi');"
629,36,,Banteay Mean Chey,"insert into counties (country_id, state_shortname, state_name) values (36,'','Banteay Mean Chey');"
630,36,,Bat Dambang,"insert into counties (country_id, state_shortname, state_name) values (36,'','Bat Dambang');"
631,36,,Kampong Cham,"insert into counties (country_id, state_shortname, state_name) values (36,'','Kampong Cham');"
632,36,,Kampong Chhnang,"insert into counties (country_id, state_shortname, state_name) values (36,'','Kampong Chhnang');"
633,36,,Kampong Spoeu,"insert into counties (country_id, state_shortname, state_name) values (36,'','Kampong Spoeu');"
634,36,,Kampong Thum,"insert into counties (country_id, state_shortname, state_name) values (36,'','Kampong Thum');"
635,36,,Kampot,"insert into counties (country_id, state_shortname, state_name) values (36,'','Kampot');"
636,36,,Kandal,"insert into counties (country_id, state_shortname, state_name) values (36,'','Kandal');"
637,36,,Kaoh Kong,"insert into counties (country_id, state_shortname, state_name) values (36,'','Kaoh Kong');"
638,36,,Kracheh,"insert into counties (country_id, state_shortname, state_name) values (36,'','Kracheh');"
639,36,,Krong Kaeb,"insert into counties (country_id, state_shortname, state_name) values (36,'','Krong Kaeb');"
640,36,,Krong Pailin,"insert into counties (country_id, state_shortname, state_name) values (36,'','Krong Pailin');"
641,36,,Krong Preah Sihanouk,"insert into counties (country_id, state_shortname, state_name) values (36,'','Krong Preah Sihanouk');"
642,36,,Mondol Kiri,"insert into counties (country_id, state_shortname, state_name) values (36,'','Mondol Kiri');"
643,36,,Otdar Mean Chey,"insert into counties (country_id, state_shortname, state_name) values (36,'','Otdar Mean Chey');"
644,36,,Phnum Penh,"insert into counties (country_id, state_shortname, state_name) values (36,'','Phnum Penh');"
645,36,,Pousat,"insert into counties (country_id, state_shortname, state_name) values (36,'','Pousat');"
646,36,,Preah Vihear,"insert into counties (country_id, state_shortname, state_name) values (36,'','Preah Vihear');"
647,36,,Prey Veaeng,"insert into counties (country_id, state_shortname, state_name) values (36,'','Prey Veaeng');"
648,36,,Rotanak Kiri,"insert into counties (country_id, state_shortname, state_name) values (36,'','Rotanak Kiri');"
649,36,,Siem Reab,"insert into counties (country_id, state_shortname, state_name) values (36,'','Siem Reab');"
650,36,,Stueng Traeng,"insert into counties (country_id, state_shortname, state_name) values (36,'','Stueng Traeng');"
651,36,,Svay Rieng,"insert into counties (country_id, state_shortname, state_name) values (36,'','Svay Rieng');"
652,36,,Takaev,"insert into counties (country_id, state_shortname, state_name) values (36,'','Takaev');"
653,37,,Adamaoua,"insert into counties (country_id, state_shortname, state_name) values (37,'','Adamaoua');"
654,37,,Centre,"insert into counties (country_id, state_shortname, state_name) values (37,'','Centre');"
655,37,,Est,"insert into counties (country_id, state_shortname, state_name) values (37,'','Est');"
656,37,,Littoral,"insert into counties (country_id, state_shortname, state_name) values (37,'','Littoral');"
657,37,,Nord,"insert into counties (country_id, state_shortname, state_name) values (37,'','Nord');"
658,37,,Nord Extreme,"insert into counties (country_id, state_shortname, state_name) values (37,'','Nord Extreme');"
659,37,,Nordouest,"insert into counties (country_id, state_shortname, state_name) values (37,'','Nordouest');"
660,37,,Ouest,"insert into counties (country_id, state_shortname, state_name) values (37,'','Ouest');"
661,37,,Sud,"insert into counties (country_id, state_shortname, state_name) values (37,'','Sud');"
662,37,,Sudouest,"insert into counties (country_id, state_shortname, state_name) values (37,'','Sudouest');"
663,38,,Alberta,"insert into counties (country_id, state_shortname, state_name) values (38,'','Alberta');"
664,38,,British Columbia,"insert into counties (country_id, state_shortname, state_name) values (38,'','British Columbia');"
665,38,,Manitoba,"insert into counties (country_id, state_shortname, state_name) values (38,'','Manitoba');"
666,38,,New Brunswick,"insert into counties (country_id, state_shortname, state_name) values (38,'','New Brunswick');"
667,38,,Newfoundland and Labrador,"insert into counties (country_id, state_shortname, state_name) values (38,'','Newfoundland and Labrador');"
668,38,,Northwest Territories,"insert into counties (country_id, state_shortname, state_name) values (38,'','Northwest Territories');"
669,38,,Nova Scotia,"insert into counties (country_id, state_shortname, state_name) values (38,'','Nova Scotia');"
670,38,,Nunavut,"insert into counties (country_id, state_shortname, state_name) values (38,'','Nunavut');"
671,38,,Ontario,"insert into counties (country_id, state_shortname, state_name) values (38,'','Ontario');"
672,38,,Prince Edward Island,"insert into counties (country_id, state_shortname, state_name) values (38,'','Prince Edward Island');"
673,38,,Quebec,"insert into counties (country_id, state_shortname, state_name) values (38,'','Quebec');"
674,38,,Saskatchewan,"insert into counties (country_id, state_shortname, state_name) values (38,'','Saskatchewan');"
675,38,,Yukon,"insert into counties (country_id, state_shortname, state_name) values (38,'','Yukon');"
676,39,,Boavista,"insert into counties (country_id, state_shortname, state_name) values (39,'','Boavista');"
677,39,,Brava,"insert into counties (country_id, state_shortname, state_name) values (39,'','Brava');"
678,39,,Fogo,"insert into counties (country_id, state_shortname, state_name) values (39,'','Fogo');"
679,39,,Maio,"insert into counties (country_id, state_shortname, state_name) values (39,'','Maio');"
680,39,,Sal,"insert into counties (country_id, state_shortname, state_name) values (39,'','Sal');"
681,39,,Santo Antao,"insert into counties (country_id, state_shortname, state_name) values (39,'','Santo Antao');"
682,39,,Sao Nicolau,"insert into counties (country_id, state_shortname, state_name) values (39,'','Sao Nicolau');"
683,39,,Sao Tiago,"insert into counties (country_id, state_shortname, state_name) values (39,'','Sao Tiago');"
684,39,,Sao Vicente,"insert into counties (country_id, state_shortname, state_name) values (39,'','Sao Vicente');"
685,40,,Grand Cayman,"insert into counties (country_id, state_shortname, state_name) values (40,'','Grand Cayman');"
686,41,,Bamingui-Bangoran,"insert into counties (country_id, state_shortname, state_name) values (41,'','Bamingui-Bangoran');"
687,41,,Bangui,"insert into counties (country_id, state_shortname, state_name) values (41,'','Bangui');"
688,41,,Basse-Kotto,"insert into counties (country_id, state_shortname, state_name) values (41,'','Basse-Kotto');"
689,41,,Haut-Mbomou,"insert into counties (country_id, state_shortname, state_name) values (41,'','Haut-Mbomou');"
690,41,,Haute-Kotto,"insert into counties (country_id, state_shortname, state_name) values (41,'','Haute-Kotto');"
691,41,,Kemo,"insert into counties (country_id, state_shortname, state_name) values (41,'','Kemo');"
692,41,,Lobaye,"insert into counties (country_id, state_shortname, state_name) values (41,'','Lobaye');"
693,41,,Mambere-Kadei,"insert into counties (country_id, state_shortname, state_name) values (41,'','Mambere-Kadei');"
694,41,,Mbomou,"insert into counties (country_id, state_shortname, state_name) values (41,'','Mbomou');"
695,41,,Nana-Gribizi,"insert into counties (country_id, state_shortname, state_name) values (41,'','Nana-Gribizi');"
696,41,,Nana-Mambere,"insert into counties (country_id, state_shortname, state_name) values (41,'','Nana-Mambere');"
697,41,,Ombella Mpoko,"insert into counties (country_id, state_shortname, state_name) values (41,'','Ombella Mpoko');"
698,41,,Ouaka,"insert into counties (country_id, state_shortname, state_name) values (41,'','Ouaka');"
699,41,,Ouham,"insert into counties (country_id, state_shortname, state_name) values (41,'','Ouham');"
700,41,,Ouham-Pende,"insert into counties (country_id, state_shortname, state_name) values (41,'','Ouham-Pende');"
701,41,,Sangha-Mbaere,"insert into counties (country_id, state_shortname, state_name) values (41,'','Sangha-Mbaere');"
702,41,,Vakaga,"insert into counties (country_id, state_shortname, state_name) values (41,'','Vakaga');"
703,42,,Batha,"insert into counties (country_id, state_shortname, state_name) values (42,'','Batha');"
704,42,,Biltine,"insert into counties (country_id, state_shortname, state_name) values (42,'','Biltine');"
705,42,,Bourkou-Ennedi-Tibesti,"insert into counties (country_id, state_shortname, state_name) values (42,'','Bourkou-Ennedi-Tibesti');"
706,42,,Chari-Baguirmi,"insert into counties (country_id, state_shortname, state_name) values (42,'','Chari-Baguirmi');"
707,42,,Guera,"insert into counties (country_id, state_shortname, state_name) values (42,'','Guera');"
708,42,,Kanem,"insert into counties (country_id, state_shortname, state_name) values (42,'','Kanem');"
709,42,,Lac,"insert into counties (country_id, state_shortname, state_name) values (42,'','Lac');"
710,42,,Logone Occidental,"insert into counties (country_id, state_shortname, state_name) values (42,'','Logone Occidental');"
711,42,,Logone Oriental,"insert into counties (country_id, state_shortname, state_name) values (42,'','Logone Oriental');"
712,42,,Mayo-Kebbi,"insert into counties (country_id, state_shortname, state_name) values (42,'','Mayo-Kebbi');"
713,42,,Moyen-Chari,"insert into counties (country_id, state_shortname, state_name) values (42,'','Moyen-Chari');"
714,42,,Ouaddai,"insert into counties (country_id, state_shortname, state_name) values (42,'','Ouaddai');"
715,42,,Salamat,"insert into counties (country_id, state_shortname, state_name) values (42,'','Salamat');"
716,42,,Tandjile,"insert into counties (country_id, state_shortname, state_name) values (42,'','Tandjile');"
717,43,,Aisen,"insert into counties (country_id, state_shortname, state_name) values (43,'','Aisen');"
718,43,,Antofagasta,"insert into counties (country_id, state_shortname, state_name) values (43,'','Antofagasta');"
719,43,,Araucania,"insert into counties (country_id, state_shortname, state_name) values (43,'','Araucania');"
720,43,,Atacama,"insert into counties (country_id, state_shortname, state_name) values (43,'','Atacama');"
721,43,,Bio Bio,"insert into counties (country_id, state_shortname, state_name) values (43,'','Bio Bio');"
722,43,,Coquimbo,"insert into counties (country_id, state_shortname, state_name) values (43,'','Coquimbo');"
723,43,,Libertador General Bernardo O',"insert into counties (country_id, state_shortname, state_name) values (43,'','Libertador General Bernardo O'');"
724,43,,Los Lagos,"insert into counties (country_id, state_shortname, state_name) values (43,'','Los Lagos');"
725,43,,Magellanes,"insert into counties (country_id, state_shortname, state_name) values (43,'','Magellanes');"
726,43,,Maule,"insert into counties (country_id, state_shortname, state_name) values (43,'','Maule');"
727,43,,Metropolitana,"insert into counties (country_id, state_shortname, state_name) values (43,'','Metropolitana');"
728,43,,Metropolitana de Santiago,"insert into counties (country_id, state_shortname, state_name) values (43,'','Metropolitana de Santiago');"
729,43,,Tarapaca,"insert into counties (country_id, state_shortname, state_name) values (43,'','Tarapaca');"
730,43,,Valparaiso,"insert into counties (country_id, state_shortname, state_name) values (43,'','Valparaiso');"
731,44,,Anhui,"insert into counties (country_id, state_shortname, state_name) values (44,'','Anhui');"
732,44,,Anhui Province,"insert into counties (country_id, state_shortname, state_name) values (44,'','Anhui Province');"
733,44,,Anhui Sheng,"insert into counties (country_id, state_shortname, state_name) values (44,'','Anhui Sheng');"
734,44,,Aomen,"insert into counties (country_id, state_shortname, state_name) values (44,'','Aomen');"
735,44,,Beijing,"insert into counties (country_id, state_shortname, state_name) values (44,'','Beijing');"
736,44,,Beijing Shi,"insert into counties (country_id, state_shortname, state_name) values (44,'','Beijing Shi');"
737,44,,Chongqing,"insert into counties (country_id, state_shortname, state_name) values (44,'','Chongqing');"
738,44,,Fujian,"insert into counties (country_id, state_shortname, state_name) values (44,'','Fujian');"
739,44,,Fujian Sheng,"insert into counties (country_id, state_shortname, state_name) values (44,'','Fujian Sheng');"
740,44,,Gansu,"insert into counties (country_id, state_shortname, state_name) values (44,'','Gansu');"
741,44,,Guangdong,"insert into counties (country_id, state_shortname, state_name) values (44,'','Guangdong');"
742,44,,Guangdong Sheng,"insert into counties (country_id, state_shortname, state_name) values (44,'','Guangdong Sheng');"
743,44,,Guangxi,"insert into counties (country_id, state_shortname, state_name) values (44,'','Guangxi');"
744,44,,Guizhou,"insert into counties (country_id, state_shortname, state_name) values (44,'','Guizhou');"
745,44,,Hainan,"insert into counties (country_id, state_shortname, state_name) values (44,'','Hainan');"
746,44,,Hebei,"insert into counties (country_id, state_shortname, state_name) values (44,'','Hebei');"
747,44,,Heilongjiang,"insert into counties (country_id, state_shortname, state_name) values (44,'','Heilongjiang');"
748,44,,Henan,"insert into counties (country_id, state_shortname, state_name) values (44,'','Henan');"
749,44,,Hubei,"insert into counties (country_id, state_shortname, state_name) values (44,'','Hubei');"
750,44,,Hunan,"insert into counties (country_id, state_shortname, state_name) values (44,'','Hunan');"
751,44,,Jiangsu,"insert into counties (country_id, state_shortname, state_name) values (44,'','Jiangsu');"
752,44,,Jiangsu Sheng,"insert into counties (country_id, state_shortname, state_name) values (44,'','Jiangsu Sheng');"
753,44,,Jiangxi,"insert into counties (country_id, state_shortname, state_name) values (44,'','Jiangxi');"
754,44,,Jilin,"insert into counties (country_id, state_shortname, state_name) values (44,'','Jilin');"
755,44,,Liaoning,"insert into counties (country_id, state_shortname, state_name) values (44,'','Liaoning');"
756,44,,Liaoning Sheng,"insert into counties (country_id, state_shortname, state_name) values (44,'','Liaoning Sheng');"
757,44,,Nei Monggol,"insert into counties (country_id, state_shortname, state_name) values (44,'','Nei Monggol');"
758,44,,Ningxia Hui,"insert into counties (country_id, state_shortname, state_name) values (44,'','Ningxia Hui');"
759,44,,Qinghai,"insert into counties (country_id, state_shortname, state_name) values (44,'','Qinghai');"
760,44,,Shaanxi,"insert into counties (country_id, state_shortname, state_name) values (44,'','Shaanxi');"
761,44,,Shandong,"insert into counties (country_id, state_shortname, state_name) values (44,'','Shandong');"
762,44,,Shandong Sheng,"insert into counties (country_id, state_shortname, state_name) values (44,'','Shandong Sheng');"
763,44,,Shanghai,"insert into counties (country_id, state_shortname, state_name) values (44,'','Shanghai');"
764,44,,Shanxi,"insert into counties (country_id, state_shortname, state_name) values (44,'','Shanxi');"
765,44,,Sichuan,"insert into counties (country_id, state_shortname, state_name) values (44,'','Sichuan');"
766,44,,Tianjin,"insert into counties (country_id, state_shortname, state_name) values (44,'','Tianjin');"
767,44,,Xianggang,"insert into counties (country_id, state_shortname, state_name) values (44,'','Xianggang');"
768,44,,Xinjiang,"insert into counties (country_id, state_shortname, state_name) values (44,'','Xinjiang');"
769,44,,Xizang,"insert into counties (country_id, state_shortname, state_name) values (44,'','Xizang');"
770,44,,Yunnan,"insert into counties (country_id, state_shortname, state_name) values (44,'','Yunnan');"
771,44,,Zhejiang,"insert into counties (country_id, state_shortname, state_name) values (44,'','Zhejiang');"
772,44,,Zhejiang Sheng,"insert into counties (country_id, state_shortname, state_name) values (44,'','Zhejiang Sheng');"
773,45,,Christmas Island,"insert into counties (country_id, state_shortname, state_name) values (45,'','Christmas Island');"
774,46,,Cocos (Keeling) Islands,"insert into counties (country_id, state_shortname, state_name) values (46,'','Cocos (Keeling) Islands');"
775,47,,Amazonas,"insert into counties (country_id, state_shortname, state_name) values (47,'','Amazonas');"
776,47,,Antioquia,"insert into counties (country_id, state_shortname, state_name) values (47,'','Antioquia');"
777,47,,Arauca,"insert into counties (country_id, state_shortname, state_name) values (47,'','Arauca');"
778,47,,Atlantico,"insert into counties (country_id, state_shortname, state_name) values (47,'','Atlantico');"
779,47,,Bogota,"insert into counties (country_id, state_shortname, state_name) values (47,'','Bogota');"
780,47,,Bolivar,"insert into counties (country_id, state_shortname, state_name) values (47,'','Bolivar');"
781,47,,Boyaca,"insert into counties (country_id, state_shortname, state_name) values (47,'','Boyaca');"
782,47,,Caldas,"insert into counties (country_id, state_shortname, state_name) values (47,'','Caldas');"
783,47,,Caqueta,"insert into counties (country_id, state_shortname, state_name) values (47,'','Caqueta');"
784,47,,Casanare,"insert into counties (country_id, state_shortname, state_name) values (47,'','Casanare');"
785,47,,Cauca,"insert into counties (country_id, state_shortname, state_name) values (47,'','Cauca');"
786,47,,Cesar,"insert into counties (country_id, state_shortname, state_name) values (47,'','Cesar');"
787,47,,Choco,"insert into counties (country_id, state_shortname, state_name) values (47,'','Choco');"
788,47,,Cordoba,"insert into counties (country_id, state_shortname, state_name) values (47,'','Cordoba');"
789,47,,Cundinamarca,"insert into counties (country_id, state_shortname, state_name) values (47,'','Cundinamarca');"
790,47,,Guainia,"insert into counties (country_id, state_shortname, state_name) values (47,'','Guainia');"
791,47,,Guaviare,"insert into counties (country_id, state_shortname, state_name) values (47,'','Guaviare');"
792,47,,Huila,"insert into counties (country_id, state_shortname, state_name) values (47,'','Huila');"
793,47,,La Guajira,"insert into counties (country_id, state_shortname, state_name) values (47,'','La Guajira');"
794,47,,Magdalena,"insert into counties (country_id, state_shortname, state_name) values (47,'','Magdalena');"
795,47,,Meta,"insert into counties (country_id, state_shortname, state_name) values (47,'','Meta');"
796,47,,Narino,"insert into counties (country_id, state_shortname, state_name) values (47,'','Narino');"
797,47,,Norte de Santander,"insert into counties (country_id, state_shortname, state_name) values (47,'','Norte de Santander');"
798,47,,Putumayo,"insert into counties (country_id, state_shortname, state_name) values (47,'','Putumayo');"
799,47,,Quindio,"insert into counties (country_id, state_shortname, state_name) values (47,'','Quindio');"
800,47,,Risaralda,"insert into counties (country_id, state_shortname, state_name) values (47,'','Risaralda');"
801,47,,San Andres y Providencia,"insert into counties (country_id, state_shortname, state_name) values (47,'','San Andres y Providencia');"
802,47,,Santander,"insert into counties (country_id, state_shortname, state_name) values (47,'','Santander');"
803,47,,Sucre,"insert into counties (country_id, state_shortname, state_name) values (47,'','Sucre');"
804,47,,Tolima,"insert into counties (country_id, state_shortname, state_name) values (47,'','Tolima');"
805,47,,Valle del Cauca,"insert into counties (country_id, state_shortname, state_name) values (47,'','Valle del Cauca');"
806,47,,Vaupes,"insert into counties (country_id, state_shortname, state_name) values (47,'','Vaupes');"
807,47,,Vichada,"insert into counties (country_id, state_shortname, state_name) values (47,'','Vichada');"
808,48,,Mwali,"insert into counties (country_id, state_shortname, state_name) values (48,'','Mwali');"
809,48,,Njazidja,"insert into counties (country_id, state_shortname, state_name) values (48,'','Njazidja');"
810,48,,Nzwani,"insert into counties (country_id, state_shortname, state_name) values (48,'','Nzwani');"
811,49,,Bouenza,"insert into counties (country_id, state_shortname, state_name) values (49,'','Bouenza');"
812,49,,Brazzaville,"insert into counties (country_id, state_shortname, state_name) values (49,'','Brazzaville');"
813,49,,Cuvette,"insert into counties (country_id, state_shortname, state_name) values (49,'','Cuvette');"
814,49,,Kouilou,"insert into counties (country_id, state_shortname, state_name) values (49,'','Kouilou');"
815,49,,Lekoumou,"insert into counties (country_id, state_shortname, state_name) values (49,'','Lekoumou');"
816,49,,Likouala,"insert into counties (country_id, state_shortname, state_name) values (49,'','Likouala');"
817,49,,Niari,"insert into counties (country_id, state_shortname, state_name) values (49,'','Niari');"
818,49,,Plateaux,"insert into counties (country_id, state_shortname, state_name) values (49,'','Plateaux');"
819,49,,Pool,"insert into counties (country_id, state_shortname, state_name) values (49,'','Pool');"
820,49,,Sangha,"insert into counties (country_id, state_shortname, state_name) values (49,'','Sangha');"
821,50,,Bandundu,"insert into counties (country_id, state_shortname, state_name) values (50,'','Bandundu');"
822,50,,Bas-Congo,"insert into counties (country_id, state_shortname, state_name) values (50,'','Bas-Congo');"
823,50,,Equateur,"insert into counties (country_id, state_shortname, state_name) values (50,'','Equateur');"
824,50,,Haut-Congo,"insert into counties (country_id, state_shortname, state_name) values (50,'','Haut-Congo');"
825,50,,Kasai-Occidental,"insert into counties (country_id, state_shortname, state_name) values (50,'','Kasai-Occidental');"
826,50,,Kasai-Oriental,"insert into counties (country_id, state_shortname, state_name) values (50,'','Kasai-Oriental');"
827,50,,Katanga,"insert into counties (country_id, state_shortname, state_name) values (50,'','Katanga');"
828,50,,Kinshasa,"insert into counties (country_id, state_shortname, state_name) values (50,'','Kinshasa');"
829,50,,Maniema,"insert into counties (country_id, state_shortname, state_name) values (50,'','Maniema');"
830,50,,Nord-Kivu,"insert into counties (country_id, state_shortname, state_name) values (50,'','Nord-Kivu');"
831,50,,Sud-Kivu,"insert into counties (country_id, state_shortname, state_name) values (50,'','Sud-Kivu');"
832,51,,Aitutaki,"insert into counties (country_id, state_shortname, state_name) values (51,'','Aitutaki');"
833,51,,Atiu,"insert into counties (country_id, state_shortname, state_name) values (51,'','Atiu');"
834,51,,Mangaia,"insert into counties (country_id, state_shortname, state_name) values (51,'','Mangaia');"
835,51,,Manihiki,"insert into counties (country_id, state_shortname, state_name) values (51,'','Manihiki');"
836,51,,Mauke,"insert into counties (country_id, state_shortname, state_name) values (51,'','Mauke');"
837,51,,Mitiaro,"insert into counties (country_id, state_shortname, state_name) values (51,'','Mitiaro');"
838,51,,Nassau,"insert into counties (country_id, state_shortname, state_name) values (51,'','Nassau');"
839,51,,Pukapuka,"insert into counties (country_id, state_shortname, state_name) values (51,'','Pukapuka');"
840,51,,Rakahanga,"insert into counties (country_id, state_shortname, state_name) values (51,'','Rakahanga');"
841,51,,Rarotonga,"insert into counties (country_id, state_shortname, state_name) values (51,'','Rarotonga');"
842,51,,Tongareva,"insert into counties (country_id, state_shortname, state_name) values (51,'','Tongareva');"
843,52,,Alajuela,"insert into counties (country_id, state_shortname, state_name) values (52,'','Alajuela');"
844,52,,Cartago,"insert into counties (country_id, state_shortname, state_name) values (52,'','Cartago');"
845,52,,Guanacaste,"insert into counties (country_id, state_shortname, state_name) values (52,'','Guanacaste');"
846,52,,Heredia,"insert into counties (country_id, state_shortname, state_name) values (52,'','Heredia');"
847,52,,Limon,"insert into counties (country_id, state_shortname, state_name) values (52,'','Limon');"
848,52,,Puntarenas,"insert into counties (country_id, state_shortname, state_name) values (52,'','Puntarenas');"
849,52,,San Jose,"insert into counties (country_id, state_shortname, state_name) values (52,'','San Jose');"
850,53,,Abidjan,"insert into counties (country_id, state_shortname, state_name) values (53,'','Abidjan');"
851,53,,Agneby,"insert into counties (country_id, state_shortname, state_name) values (53,'','Agneby');"
852,53,,Bafing,"insert into counties (country_id, state_shortname, state_name) values (53,'','Bafing');"
853,53,,Denguele,"insert into counties (country_id, state_shortname, state_name) values (53,'','Denguele');"
854,53,,Dix-huit Montagnes,"insert into counties (country_id, state_shortname, state_name) values (53,'','Dix-huit Montagnes');"
855,53,,Fromager,"insert into counties (country_id, state_shortname, state_name) values (53,'','Fromager');"
856,53,,Haut-Sassandra,"insert into counties (country_id, state_shortname, state_name) values (53,'','Haut-Sassandra');"
857,53,,Lacs,"insert into counties (country_id, state_shortname, state_name) values (53,'','Lacs');"
858,53,,Lagunes,"insert into counties (country_id, state_shortname, state_name) values (53,'','Lagunes');"
859,53,,Marahoue,"insert into counties (country_id, state_shortname, state_name) values (53,'','Marahoue');"
860,53,,Moyen-Cavally,"insert into counties (country_id, state_shortname, state_name) values (53,'','Moyen-Cavally');"
861,53,,Moyen-Comoe,"insert into counties (country_id, state_shortname, state_name) values (53,'','Moyen-Comoe');"
862,53,,N'zi-Comoe,"insert into counties (country_id, state_shortname, state_name) values (53,'','N'zi-Comoe');"
863,53,,Sassandra,"insert into counties (country_id, state_shortname, state_name) values (53,'','Sassandra');"
864,53,,Savanes,"insert into counties (country_id, state_shortname, state_name) values (53,'','Savanes');"
865,53,,Sud-Bandama,"insert into counties (country_id, state_shortname, state_name) values (53,'','Sud-Bandama');"
866,53,,Sud-Comoe,"insert into counties (country_id, state_shortname, state_name) values (53,'','Sud-Comoe');"
867,53,,Vallee du Bandama,"insert into counties (country_id, state_shortname, state_name) values (53,'','Vallee du Bandama');"
868,53,,Worodougou,"insert into counties (country_id, state_shortname, state_name) values (53,'','Worodougou');"
869,53,,Zanzan,"insert into counties (country_id, state_shortname, state_name) values (53,'','Zanzan');"
870,54,,Bjelovar-Bilogora,"insert into counties (country_id, state_shortname, state_name) values (54,'','Bjelovar-Bilogora');"
871,54,,Dubrovnik-Neretva,"insert into counties (country_id, state_shortname, state_name) values (54,'','Dubrovnik-Neretva');"
872,54,,Grad Zagreb,"insert into counties (country_id, state_shortname, state_name) values (54,'','Grad Zagreb');"
873,54,,Istra,"insert into counties (country_id, state_shortname, state_name) values (54,'','Istra');"
874,54,,Karlovac,"insert into counties (country_id, state_shortname, state_name) values (54,'','Karlovac');"
875,54,,Koprivnica-Krizhevci,"insert into counties (country_id, state_shortname, state_name) values (54,'','Koprivnica-Krizhevci');"
876,54,,Krapina-Zagorje,"insert into counties (country_id, state_shortname, state_name) values (54,'','Krapina-Zagorje');"
877,54,,Lika-Senj,"insert into counties (country_id, state_shortname, state_name) values (54,'','Lika-Senj');"
878,54,,Medhimurje,"insert into counties (country_id, state_shortname, state_name) values (54,'','Medhimurje');"
879,54,,Medimurska Zupanija,"insert into counties (country_id, state_shortname, state_name) values (54,'','Medimurska Zupanija');"
880,54,,Osijek-Baranja,"insert into counties (country_id, state_shortname, state_name) values (54,'','Osijek-Baranja');"
881,54,,Osjecko-Baranjska Zupanija,"insert into counties (country_id, state_shortname, state_name) values (54,'','Osjecko-Baranjska Zupanija');"
882,54,,Pozhega-Slavonija,"insert into counties (country_id, state_shortname, state_name) values (54,'','Pozhega-Slavonija');"
883,54,,Primorje-Gorski Kotar,"insert into counties (country_id, state_shortname, state_name) values (54,'','Primorje-Gorski Kotar');"
884,54,,Shibenik-Knin,"insert into counties (country_id, state_shortname, state_name) values (54,'','Shibenik-Knin');"
885,54,,Sisak-Moslavina,"insert into counties (country_id, state_shortname, state_name) values (54,'','Sisak-Moslavina');"
886,54,,Slavonski Brod-Posavina,"insert into counties (country_id, state_shortname, state_name) values (54,'','Slavonski Brod-Posavina');"
887,54,,Split-Dalmacija,"insert into counties (country_id, state_shortname, state_name) values (54,'','Split-Dalmacija');"
888,54,,Varazhdin,"insert into counties (country_id, state_shortname, state_name) values (54,'','Varazhdin');"
889,54,,Virovitica-Podravina,"insert into counties (country_id, state_shortname, state_name) values (54,'','Virovitica-Podravina');"
890,54,,Vukovar-Srijem,"insert into counties (country_id, state_shortname, state_name) values (54,'','Vukovar-Srijem');"
891,54,,Zadar,"insert into counties (country_id, state_shortname, state_name) values (54,'','Zadar');"
892,54,,Zagreb,"insert into counties (country_id, state_shortname, state_name) values (54,'','Zagreb');"
893,55,,Camaguey,"insert into counties (country_id, state_shortname, state_name) values (55,'','Camaguey');"
894,55,,Ciego de Avila,"insert into counties (country_id, state_shortname, state_name) values (55,'','Ciego de Avila');"
895,55,,Cienfuegos,"insert into counties (country_id, state_shortname, state_name) values (55,'','Cienfuegos');"
896,55,,Ciudad de la Habana,"insert into counties (country_id, state_shortname, state_name) values (55,'','Ciudad de la Habana');"
897,55,,Granma,"insert into counties (country_id, state_shortname, state_name) values (55,'','Granma');"
898,55,,Guantanamo,"insert into counties (country_id, state_shortname, state_name) values (55,'','Guantanamo');"
899,55,,Habana,"insert into counties (country_id, state_shortname, state_name) values (55,'','Habana');"
900,55,,Holguin,"insert into counties (country_id, state_shortname, state_name) values (55,'','Holguin');"
901,55,,Isla de la Juventud,"insert into counties (country_id, state_shortname, state_name) values (55,'','Isla de la Juventud');"
